"qvalue","protein_group","protein_accession","protein_description","protein_name","fasta_file","unique_precursors","Avg","logFC","FDR","Regulation","gh","gt","ce","pl","HMMER","dbCAN_sub","DIAMOND","Signalp","#ofTools","EC#"
"0.0","A0AAQ2Z8X4","A0AAQ2Z8X4","Cyclic di-GMP phosphodiesterase response regulator RpfG","A0AAQ2Z8X4_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","24","-0.890219469715926","-0.0393779901857928","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.000228623685413809","A0AAQ2Z8Z0","A0AAQ2Z8Z0","Uncharacterized protein","A0AAQ2Z8Z0_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","5","0.0694045124928816","-0.0837377719516793","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A0AAQ2Z8Z1","A0AAQ2Z8Z1","FlgN protein","A0AAQ2Z8Z1_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","11","-0.967015426047085","-0.130930948310764","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A0AAQ2Z8Z9","A0AAQ2Z8Z9","Phytochrome-like protein cph2","A0AAQ2Z8Z9_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","14","-2.15873153100052","0.192141333154492","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A0AAQ2Z943","A0AAQ2Z943","Flagellar hook-associated protein 2 C-terminal domain-containing protein","A0AAQ2Z943_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","10","-2.64107635149657","0.341190321497569","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A0AAQ2Z946","A0AAQ2Z946","Flagellar hook-associated protein 3","A0AAQ2Z946_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","22","-2.01045164631005","0.156864811935355","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A0AAQ2Z955","A0AAQ2Z955","Adapter protein MecA 2","A0AAQ2Z955_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","17","1.41193753183232","-0.165529588850951","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A0AAQ2Z962","A0AAQ2Z962","Phosphocarrier protein HPr","A0AAQ2Z962_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","4","1.10857748218393","0.00424218629407414","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.006129887342611","A0AAQ2Z964","A0AAQ2Z964","Transcriptional regulator SlyA","A0AAQ2Z964_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","3","-3.02905261154878","-1.91592753814908","0.729235464672011","Non-regulated","","","","","","","","","",""
"0.0","A0AAQ2Z974","A0AAQ2Z974","ATPase","A0AAQ2Z974_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","15","-1.98061740024542","0.0890800361529651","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A0AAQ2Z982","A0AAQ2Z982","DUF327 domain-containing protein","A0AAQ2Z982_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","10","-1.24267432687449","-0.28344576227689","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.000250377073906486","A0AAQ2Z984;C0FWJ0","A0AAQ2Z984","Heme response regulator HssR","A0AAQ2Z984_9FIRM;C0FWJ0_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01;uniprotkb_taxonomy_id_622312_Roseburia_inulinivorans_2026_02_01","1","-2.98018353180232","-0.317243071363968","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A0AAQ2Z987","A0AAQ2Z987","L(+)-tartrate dehydratase subunit beta","A0AAQ2Z987_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","11","0.154105601545654","-0.227217899067276","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A0AAQ2Z995","A0AAQ2Z995","Ornithine carbamoyltransferase","A0AAQ2Z995_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","31","2.08814944127211","0.0307895621805332","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A0AAQ2Z9A7","A0AAQ2Z9A7","Uncharacterized protein","A0AAQ2Z9A7_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","11","-0.420635392392096","-0.100614238475419","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A0AAQ2Z9C1","A0AAQ2Z9C1","Phosphate/phosphite/phosphonate ABC transporter, periplasmic binding protein","A0AAQ2Z9C1_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","19","4.2364990160371","-0.0208940711558432","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A0AAQ2Z9D6","A0AAQ2Z9D6","Uracil phosphoribosyltransferase","A0AAQ2Z9D6_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","14","2.35865415257225","0.252447751031088","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.00124403897988804","A0AAQ2Z9G3","A0AAQ2Z9G3","Beta-galactosidase BoGH2A","A0AAQ2Z9G3_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","5","-3.54057441258427","-0.0397332596793172","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A0AAQ2Z9K4","A0AAQ2Z9K4","non-reducing end alpha-L-arabinofuranosidase","A0AAQ2Z9K4_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","4","-1.26227126026736","-0.514855009066998","0.905927885015353","Non-regulated","","","","","","","","","",""
"0.0","A0AAQ2Z9M1","A0AAQ2Z9M1","2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase","A0AAQ2Z9M1_9FIRM","uniprotkb_proteome_UP000294398_Roseburia_intestinalis_2026_02_01","32","1.72646124706649","-0.117782674423698","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0042325907735485","A1A000","A1A000","Tyrosine recombinase XerD","A1A000_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","1","0.620291197716735","0.30937010139312","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A002","A1A002","biotin carboxylase","A1A002_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","18","1.9822712199674","0.609896427486452","0.991515652357051","Non-regulated","","","","","","","","","",""
"0.0","A1A003","A1A003","Propionyl-CoA carboxylase beta chain","A1A003_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","14","0.287884745157265","0.684662715571863","0.899162196957572","Non-regulated","","","","","","","","","",""
"0.0","A1A004","A1A004","Probable fatty acid synthase Fas","A1A004_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","123","4.30209423809942","0.542214725556675","0.997772824833712","Non-regulated","","","","","","","","","",""
"0.0","A1A007","A1A007","Small ribosomal subunit protein uS15","RS15_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","11","4.22116140172835","0.665796973528329","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A008","A1A008","Polyribonucleotide nucleotidyltransferase","PNP_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","121","7.88305499845061","0.338392016688695","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A009","A1A009","LemA-like protein","A1A009_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","10","0.803140467749962","-0.27964250667961","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A012","A1A012","Possible oxidoreductase","A1A012_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","5","0.704152038270539","0.485901040855224","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.00864691753402722","A1A014","A1A014","Probable transcriptional regulator(GntR family)","A1A014_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","1","-1.69882023647535","0.199425266514393","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.00242929030019087","A1A015","A1A015","Possible protease","A1A015_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","2","-0.66015088429198","0.773021363762785","0.993251174500955","Non-regulated","","","","","","","","","",""
"0.0","A1A016","A1A016","Laccase domain-containing protein","A1A016_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","14","-0.199698830976296","0.310168535601031","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0010568590150074","A1A017","A1A017","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","A1A017_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","4","-1.37968207726249","0.449347043497635","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0072335637357338","A1A018","A1A018","Pyroglutamyl-peptidase I","A1A018_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","2","-0.5075505895942","0.0757257832206602","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A019","A1A019","Cell division protein","A1A019_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","21","0.402537924416976","0.358647464422764","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A020","A1A020","Aminopeptidase","A1A020_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","18","1.50869312138116","0.412243772676515","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.00552220888355342","A1A021","A1A021","Phospho-2-dehydro-3-deoxyheptonate aldolase","A1A021_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","1","0.904206167655228","0.795010935835467","0.926517667666215","Non-regulated","","","","","","","","","",""
"0.00124403897988804","A1A023","A1A023","adenosylhomocysteine nucleosidase","A1A023_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","4","0.723369700062917","1.15043886659624","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A026","A1A026","Phosphate-binding protein","A1A026_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","3","-0.809192885249163","0.298815941348729","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.00192233756247597","A1A030","A1A030","Probable solute binding protein of ABC transporter system","A1A030_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","1","-1.69239482161178","0.332467245874002","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A032","A1A032","Large ribosomal subunit protein uL10","RL10_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","14","3.92473989576319","0.384431740817524","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A033","A1A033","Large ribosomal subunit protein bL12","RL7_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","10","7.05970205153259","0.528177942689881","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.000441988950276243","A1A034","A1A034","FHA domain-containing protein","A1A034_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","3","-2.17728757933258","0.326171358528282","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A035","A1A035","Helicase","A1A035_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","16","0.337598973444985","0.581537549415315","0.926517667666215","Non-regulated","","","","","","","","","",""
"0.0","A1A040","A1A040","Co-chaperonin GroES","CH10_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","12","5.61370831752914","0.356439280717855","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A041;B7GNF8","A1A041","Large ribosomal subunit protein bL33","RL33_BIFAA;B7GNF8_BIFLS","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01;uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01","6","7.91451471271696","-0.00960761927350173","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.000863557858376511","A1A042","A1A042","UDP-N-acetylenolpyruvoylglucosamine reductase","A1A042_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","8","-0.45106312393835","0.516722404039319","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.000180027173913043","A1A044","A1A044","Ferredoxin","A1A044_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","1","3.28665661162888","0.468181724421095","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A045","A1A045","Probable aminotransferase","A1A045_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","10","1.28004381365894","0.409478775220126","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A053","A1A053","Possible 2-hydroxyacid dehydrogenase","A1A053_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","5","0.393966551123293","0.572328996682363","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A1A056","A1A056","4-alpha-glucanotransferase","A1A056_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","6","-0.69954186355523","0.386797167059091","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A057","A1A057","Large ribosomal subunit protein uL13","RL13_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","15","5.09817448766694","0.588219706355106","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A058","A1A058","Small ribosomal subunit protein uS9","RS9_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","7","4.77127582495355","0.823825951746206","0.926517667666215","Non-regulated","","","","","","","","","",""
"0.00186463555726957","A1A061","A1A061","Zinc-binding dehydrogenase","A1A061_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","1","-1.73020599409422","0.104490352591138","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A1A062","A1A062","VOC domain-containing protein","A1A062_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","3","-0.105228315345196","0.267345654137639","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A067","A1A067","Aldehyde-alcohol dehydrogenase","A1A067_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","61","3.83570949464395","0.418352839080219","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A069","A1A069","Large ribosomal subunit protein uL3","RL3_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","6","4.44578701110374","0.573731189995781","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A070","A1A070","Large ribosomal subunit protein uL4","RL4_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","23","7.29737563607307","0.446999699158076","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A071","A1A071","Large ribosomal subunit protein uL23","A1A071_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","8","3.95482660187194","0.41907060688001","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A072","A1A072","Large ribosomal subunit protein uL2","RL2_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","12","4.21600330790761","0.261619083520473","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.000498991935483871","A1A073","A1A073","Small ribosomal subunit protein uS19","RS19_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","3","3.34164462748847","0.433821558835872","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A074","A1A074","Large ribosomal subunit protein uL22","RL22_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","16","7.81950609431997","0.4979998718843","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A075","A1A075","Small ribosomal subunit protein uS3","RS3_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","14","3.45170199990824","0.573695685279265","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A076","A1A076","Large ribosomal subunit protein uL16","RL16_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","10","4.23103675921232","0.630709513641686","0.994213392900769","Non-regulated","","","","","","","","","",""
"0.0","A1A077","A1A077","Large ribosomal subunit protein uL29","A1A077_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","17","4.20478596504003","0.408528490882997","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.000441988950276243","A1A078","A1A078","Small ribosomal subunit protein uS17","RS17_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","9","4.3530513918079","1.00212053162623","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.00251906976744186","A1A079","A1A079","Large ribosomal subunit protein uL14","RL14_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","1","0.0705307358606755","-0.69948942139237","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A080","A1A080","Large ribosomal subunit protein uL24","RL24_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","24","6.69209608834633","0.423257446956856","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A081","A1A081","Large ribosomal subunit protein uL5","RL5_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","12","5.66372809661178","0.587073501023982","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.000228623685413809","A1A082;B7GNC7","A1A082","Small ribosomal subunit protein uS14","RS14Z_BIFAA;RS14Z_BIFLS","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01;uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01","6","-2.49357618277898","-0.118004901559099","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A083;B7GNC6","A1A083","Small ribosomal subunit protein uS8","RS8_BIFAA;RS8_BIFLS","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01;uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01","30","8.69326252901587","0.65453479905087","0.687516626327236","Non-regulated","","","","","","","","","",""
"0.0","A1A084","A1A084","Large ribosomal subunit protein uL6","RL6_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","17","3.50677941784491","0.400885340351157","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A085","A1A085","Large ribosomal subunit protein uL18","RL18_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","24","3.11265063214109","0.453413672213144","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A086","A1A086","Small ribosomal subunit protein uS5","RS5_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","19","5.92613634632954","0.496445812468856","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A087","A1A087","Large ribosomal subunit protein uL30","RL30_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","10","4.43350700047432","0.648004111268874","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A088","A1A088","Large ribosomal subunit protein uL15","RL15_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","11","3.34327202061191","0.421542271139224","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A089","A1A089","Protein translocase subunit SecY","A1A089_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","5","1.1740527204142","-0.117925133399125","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A090","A1A090","Adenylate kinase","A1A090_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","13","3.96398764961998","0.214509198173687","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A091;B7GNB8","A1A091","Translation initiation factor IF-1","IF1_BIFAA;B7GNB8_BIFLS","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01;uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01","17","5.76263956587603","0.478039041422999","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A1A092;B7GNB7","A1A092","Large ribosomal subunit protein bL36","RL36_BIFAA;B7GNB7_BIFLS","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01;uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01","6","7.75561652921949","0.393521889722996","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A093","A1A093","Small ribosomal subunit protein uS13","RS13_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","22","7.88438537167334","0.649604819208005","0.914335353408664","Non-regulated","","","","","","","","","",""
"0.0","A1A094;B7GNB5","A1A094","Small ribosomal subunit protein uS11","RS11_BIFAA;RS11_BIFLS","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01;uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01","17","5.39670425710983","-0.124096966936957","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A095","A1A095","DNA-directed RNA polymerase subunit alpha","RPOA_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","41","9.04680016384386","0.587723747421435","0.926517667666215","Non-regulated","","","","","","","","","",""
"0.0","A1A096","A1A096","Large ribosomal subunit protein bL17","RL17_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","9","5.88786220926667","0.519314124189769","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A0A1","A1A0A1","Transcription termination/antitermination protein NusA","A1A0A1_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","8","2.55706072697631","0.48710789825311","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A0A2","A1A0A2","Translation initiation factor IF-2","IF2_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","14","1.22207542110178","0.54684293149281","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.000228623685413809","A1A0A3","A1A0A3","Ribosome-binding factor A","RBFA_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","3","-1.36455498062974","0.405430078817665","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.00632911392405063","A1A0A4","A1A0A4","tRNA pseudouridine synthase B","A1A0A4_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","2","-1.77751482882071","0.715343119634989","0.569495075300248","Non-regulated","","","","","","","","","",""
"0.0","A1A0A5","A1A0A5","Riboflavin kinase","A1A0A5_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","8","-1.25318573263326","-0.19565893450081","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A0A6","A1A0A6","DNA repair protein RadA","A1A0A6_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","10","-0.0530580416780452","0.592058512076481","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A0A7","A1A0A7","Uncharacterized protein","A1A0A7_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","10","2.34416806659798","0.565182869219226","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A0A9","A1A0A9","Ribose-5-phosphate isomerase A","RPIA_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","25","5.3061629761243","0.516905164987021","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A0B3","A1A0B3","Phosphoglucomutase","A1A0B3_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","62","6.78599852634846","0.363768811455428","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A0B4","A1A0B4","Glucose-specific II BC component","A1A0B4_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","19","1.38778034875652","0.12471098793251","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.00118953705625908","A1A0B5","A1A0B5","Transcription antiterminator similar to LicT","A1A0B5_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","1","-0.803521583972709","0.645951404767861","0.979768700044864","Non-regulated","","","","","","","","","",""
"0.0","A1A0B7","A1A0B7","Serine--tRNA ligase","SYS_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","13","0.0617540274401804","0.527758354679744","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A0C4","A1A0C4","Lysine--tRNA ligase","A1A0C4_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","40","5.79637930936588","0.360604121135461","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A0C6","A1A0C6","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase","A1A0C6_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","22","4.64201220616976","0.567445593478886","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.000441988950276243","A1A0C7","A1A0C7","Myosin-crossreactive antigen","A1A0C7_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","17","1.37807304960435","0.750666503883353","0.926517667666215","Non-regulated","","","","","","","","","",""
"0.000863557858376511","A1A0C8","A1A0C8","Phosphate-specific transport system accessory protein PhoU","A1A0C8_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","11","0.32603716983342","0.43154772880616","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A1A0C9","A1A0C9","Sensor-like histidine kinase SenX3","A1A0C9_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","4","-0.669251450627041","0.00588612351041928","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A0D1","A1A0D1","phosphoserine transaminase","A1A0D1_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","10","0.667586334518368","0.568679944462013","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.0","A1A0D4","A1A0D4","Widely conserved protein in universal stress protein family","A1A0D4_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","34","4.58270496255559","0.352656220593634","0.999380476794043","Non-regulated","","","","","","","","","",""
"0.000863557858376511","A1A0D5","A1A0D5","Peroxiredoxin","A1A0D5_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","4","-0.961805123359184","0.224116584517765","0.999380476794043","Non-regulated","","","","","","","","","",""
